Country,City,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Temperature,Humidity,WindSpeed,Date,Station_ID,Status
Germany,Berlin,172.01,276.1,122.68,45.94,11.68,65.64,207,38.93,49.54,1.99,2024-05-19,8687,Very Unhealthy
Japan,Osaka,103.41,181.68,57.32,36.65,4.58,76.56,91,38.76,83.7,8.53,2024-05-20,9879,Moderate
Vietnam,Ho Chi Minh City,154.95,268.76,110.94,59.99,10.06,88.51,188,31.56,73.09,8.38,2024-05-21,3601,Unhealthy
USA,Chicago,138.34,237.98,102.2,36.9,6.88,56.18,163,21.04,56.27,5.15,2024-05-22,5056,Unhealthy
Vietnam,Ho Chi Minh City,60.75,87.6,44.08,21.98,3.63,61.69,57,23.3,76.39,3.37,2024-05-23,3758,Moderate
China,Shenzhen,125.59,186.42,85.26,53.44,3.34,82.71,143,29.4,66.96_err,9.59,2024-05-24,2701,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,139.23,250.23,61.45,61.01,7.9,89.85,175,34.89,58.96,6.2,2024-05-25,4578,Unhealthy
China,Beijing,127.59,162.31,86.21,33.64,2.95,57.3,134,30.16,89.51,7.42,2024-05-26,9350,Unhealthy for Sensitive Groups
China,Shanghai,208.63,252.21,98.03,85.78,13.72,55.37,248,30.05,82.86,6.18,2024-05-27,1086,Very Unhealthy
USA,Los Angeles,49.18,81.99,31.77,13.98,1.24,70.05,61,19.49,57.24,6.63,2024-05-28,4072,Moderate
Germany,Hamburg,165.19,238.5,54.71,47.6,8.79,75.57,193,18.34,68.5,7.41,2024-05-29,4897,Unhealthy
Vietnam,Ho Chi Minh City,134.41,225.02,40.84,28.23,6.49,32.01,130,31.16,74.12,5.75,2024-05-30,4457,Unhealthy for Sensitive Groups
USA,Chicago,79.05,120.51,43.45,12.38,2.16,29.42,55,27.18,56.6,6.43,2024-05-31,7364,Moderate
China,Shenzhen,64.21,115.52,30.21,22.88,4.65,54.53,83,26.73,79.98,9.42,2024-06-01,5795,Moderate
Japan,Tokyo,69.1,107.23,32.02,28.16,2.42,22.92,52,24.36,72.76,7.4,2024-06-02,7627,Moderate
USA,Los Angeles,161.14,269.15,69.07,20.82,4.83,53.51,166,33.06,74.2,3.79,2024-06-03,5713,Unhealthy
Japan,Tokyo,154.45,226.84,100.54,58.59,7.02,127.09,158,32.81,55.64,6.25,2024-06-04,3042,Unhealthy
Germany,Munich,170.45,267.82,107.6,76.75,7.15,105.0,196,39.69,83.9,7.71,2024-06-05,9153,Unhealthy
Vietnam,Hanoi,74.71,127.55,40.7,23.31,4.1,116.38,112,37.4,46.29,4.55,2024-06-06,7644,Unhealthy for Sensitive Groups
USA,New York,92.52,155.72,29.22,26.57,3.26,36.47,118,26.17,84.96,4.02,2024-06-07,5144,Unhealthy for Sensitive Groups
China,Shenzhen,59.37,95.4,46.43,10.88,3.48,40.35,102,30.82,31.44,1.61,2024-06-08,4020,Unhealthy for Sensitive Groups
USA,New York,172.33,215.95,123.24,49.1,6.9,69.91,184,31.59,55.8,9.12,2024-06-09,5076,Unhealthy
China,Shenzhen,73.84,129.09,57.64,29.24,4.8,30.1,90,34.05,98.71,6.92,2024-06-10,1658,Moderate
China,Beijing,158.22,207.82,124.76,48.75,12.12,100.87,205,35.75,66.92,5.02,2024-06-11,1762,Very Unhealthy
Vietnam,Da Nang,104.05,124.96,77.85,41.56,3.89,67.85,89,29.71,79.21,6.96,2024-06-12,7467,Moderate
China,Beijing,186.16,306.53,64.1,87.55,13.6,64.37,227,29.87,100.0,7.19,2024-06-13,5530,Very Unhealthy
Vietnam,Da Nang,214.9,279.81,87.45,106.18,,29.25,228,31.49,73.34,7.26,2024-06-14,1046,Very Unhealthy
China,Shenzhen,184.48,312.33,139.63,57.1,8.31,29.7,222,25.35,99.35,8.09,2024-06-15,2814,Very Unhealthy
Vietnam,Ho Chi Minh City,95.66,147.6,29.9,40.09,2.63,86.9,85,25.99,85.01,6.91,2024-06-16,2752,Moderate
Japan,Tokyo,97.63,150.36,46.86,16.75,4.33,38.25,83,31.56,50.57,5.86,2024-06-17,8324,Moderate
China,Beijing,152.45,190.1,116.66,27.94,10.74,72.2,179,29.98,35.89,10.55,2024-06-18,3019,Unhealthy
Japan,Osaka,205.37,289.39,79.73,23.31,,63.35,224,42.89,47.89,4.79,2024-06-19,7735,Very Unhealthy
Germany,Hamburg,40.67,72.01,25.37,15.09,2.11,68.99,45,20.92,52.11,7.22,2024-06-20,9501,Good
Japan,Osaka,137.56,208.76,85.4,46.1,5.0,34.87,166,19.17,83.58,3.37,2024-06-21,4302,Unhealthy
China,Beijing,58.96,72.8,35.36,24.73,4.69,45.64,81,23.56,34.4,5.34,2024-06-22,7376,Moderate
Japan,Tokyo,213.92,294.95,126.42,25.75,10.44,90.69,226,15.91,39.56,7.34,2024-06-23,4977,Very Unhealthy
Germany,Munich,46.25,58.23,29.42,10.73,1.69,54.09,40,35.08,23.44,5.46,2024-06-24,5487,Good
Germany,Berlin,82.21,134.06,54.2,9.71,4.54,46.05,100,28.9,73.09,5.78,2024-06-25,5130,Moderate
Vietnam,Ho Chi Minh City,102.32,179.5,50.15,50.48,5.38,5.0,146,25.83,61.14,6.34,2024-06-26,8595,Unhealthy for Sensitive Groups
China,Beijing,162.11,285.13,58.12,28.28,8.58,87.75,190,37.81,83.15,6.73,2024-06-27,1976,Unhealthy
Germany,Hamburg,147.3,196.43,98.76,39.8,6.32,64.22,138,29.13,58.97,5.7,2024-06-28,5736,Unhealthy for Sensitive Groups
China,Shanghai,135.1,180.85,80.68,64.66,10.17,44.08,155,21.29,45.54,7.15,2024-06-29,2809,Unhealthy
Japan,Tokyo,141.23,214.29,93.33,16.14,3.35,98.51,137,19.18,90.02,9.02,2024-06-30,5643,Unhealthy for Sensitive Groups
Japan,Tokyo,185.93,269.88,82.5,36.06,5.19,78.33,154,20.53,45.71,,2024-07-01,7982,Unhealthy
Vietnam,Ho Chi Minh City,83.8,138.73,30.96,41.52,3.11,85.53,66,24.79,73.75,3.92_err,2024-07-02,9676,Moderate
Vietnam,Da Nang,99.95,128.27,53.91,36.72,4.23,25.3,97,30.19,34.28,5.9,2024-07-03,8445,Moderate
Japan,Osaka,16.58,23.33,12.0,7.85,1.15,78.69,10,25.66,53.86,6.77,2024-07-04,4675,Good
Germany,Berlin,109.52,162.84,69.66,39.6,8.15,49.76,155,7.52,57.59,3.69,2024-07-05,5515,Unhealthy
Germany,Munich,56.68,88.54,41.61,6.1,2.85,82.37,77,27.01,38.2,6.36,2024-07-06,5417,Moderate
China,Shanghai,76.38,135.74,36.17,15.33,3.41,70.46,87,19.04,18.63,7.55,2024-07-07,4613,Moderate
Germany,Berlin,119.27,172.75,36.43,50.88,3.13,52.57,89,23.83,55.34,8.62,2024-07-08,1280,Moderate
China,Shenzhen,169.64,204.79,81.92,17.1,5.08,29.62,144,40.86,17.21,,2024-07-09,8961,Unhealthy for Sensitive Groups
Germany,Berlin,111.65,156.31,64.28,55.33,5.04,66.62,132,22.71,62.78,4.67,2024-07-10,9350,Unhealthy for Sensitive Groups
China,Beijing,138.2,229.54,85.85,47.2,6.53,75.42,146,31.14,54.98,10.6,2024-07-11,5385,Unhealthy for Sensitive Groups
Japan,Kyoto,59.45,100.1,28.01,26.55,4.63,57.25,90,27.1,67.0,6.13,2024-07-12,5174,Moderate
Vietnam,Ho Chi Minh City,103.87,142.0,38.3,11.45,8.23,64.87,114,32.2,79.57,9.4,2024-07-13,9462,Unhealthy for Sensitive Groups
Japan,Kyoto,106.81,138.13,45.28,16.6,7.25,79.93,149,25.68,77.11,6.62,2024-07-14,7614,Unhealthy for Sensitive Groups
Vietnam,Hanoi,166.09,220.44,84.39,63.77,6.69,50.82,158,25.78,37.28,2.11,2024-07-15,2755,Unhealthy
China,Shanghai,79.87,137.54,35.54,8.05,4.88,70.09,101,20.51,89.53,5.73,2024-07-16,5130,Unhealthy for Sensitive Groups
China,Shenzhen,93.99,115.54,62.68,22.57,3.79,95.42,82,20.24,88.52,5.53,2024-07-17,9682,Moderate
China,Shenzhen,110.18,168.87,40.34,13.19,4.71,74.3,73,17.87,82.77,5.06,2024-07-18,9143,Moderate
USA,New York,137.8,165.56,69.86,49.94,9.8,79.52,172,29.11,55.26,5.03,2024-07-19,3442,Unhealthy
Vietnam,Ho Chi Minh City,112.16,199.37,72.51,30.26,2.38,34.07,95,12.07,79.94,6.0,2024-07-20,7876,Moderate
USA,Los Angeles,105.13,171.92,70.05,36.54,7.41,67.44,135,22.77,46.86,4.6,2024-07-21,1023,Unhealthy for Sensitive Groups
Germany,Berlin,118.74,165.62,64.0,27.32,4.41,95.72,84,20.19_err,10.0,9.14,2024-07-22,4069,Moderate
Vietnam,Da Nang,91.31,123.39,54.76,44.77,1.92,86.46,88,37.65,86.22,5.64,2024-07-23,6019,Moderate
Germany,Munich,74.31,92.66,48.16,28.25,5.45,76.31,68,45.0,46.97,8.67,2024-07-24,5455,Moderate
USA,New York,146.37,245.91,56.67,33.43,7.51,5.01,174,24.7,94.53,8.06,2024-07-25,7585,Unhealthy
USA,Chicago,237.61,426.85,141.99,44.57,18.5,26.38,325,24.84,65.62,4.54,2024-07-26,6847,Hazardous
Vietnam,Ho Chi Minh City,185.05,281.89,90.07,83.84,14.0,72.76,213,27.88,21.41,4.77,2024-07-27,8730,Very Unhealthy
USA,New York,105.61,161.24,43.75,39.55,4.32,57.4,110,29.35,59.78,8.51,2024-07-28,5012,Unhealthy for Sensitive Groups
Japan,Tokyo,137.33,233.21,42.31,61.52,4.5,68.37,124,40.19,10.0,9.74,2024-07-29,6507,Unhealthy for Sensitive Groups
Japan,Osaka,129.62,185.03,79.74,34.97,9.22,27.07,148,26.7,39.82,8.44,2024-07-30,4951,Unhealthy for Sensitive Groups
USA,Los Angeles,155.88,244.05,55.46,50.38,5.43,18.34,160,22.71,49.45,7.03,2024-07-31,9079,Unhealthy
China,Shanghai,63.8,89.39,36.41,28.49,2.05,98.08,75,27.11,10.0,6.13,2024-08-01,1269,Moderate
Vietnam,Hanoi,115.93,161.85,70.22,43.02,8.48,71.39,139,15.01,78.95,9.61,2024-08-02,3244,Unhealthy for Sensitive Groups
China,Shanghai,147.72,195.02,67.8,23.21,9.81,43.37,159,23.36,79.07,9.34,2024-08-03,1718,Unhealthy
China,Shanghai,41.25,71.93,24.62,19.49,2.92,71.0,41,25.41,82.62,7.46,2024-08-04,7756,Good
USA,Chicago,161.02,193.82,50.12,60.85,5.91,93.25,176,27.04,60.05,5.78,2024-08-05,2189,Unhealthy
Vietnam,Da Nang,181.92,253.6,55.59,41.72,14.08,81.91,227,45.0,51.3,5.11,2024-08-06,9987,Very Unhealthy
Germany,Hamburg,74.67,106.99,32.46,12.05,3.11,96.22,70,36.33,38.7,4.07,2024-08-07,3223,Moderate
China,Shenzhen,162.15,215.8,98.27,16.54,4.96,106.31,141,23.04,96.44,6.06,2024-08-08,4514,Unhealthy for Sensitive Groups
China,Shanghai,229.7,285.64,163.01,28.32,10.85,55.76,251,20.36,90.92,6.39,2024-08-09,2586,Very Unhealthy
Vietnam,Ho Chi Minh City,56.02,68.69,39.26,9.96,2.03,62.52,59,31.74,58.24,7.39,2024-08-10,1191,Moderate
USA,Los Angeles,98.25,175.61,40.88,15.72,3.7,81.35,131,19.52,66.72,4.52,2024-08-11,2970,Unhealthy for Sensitive Groups
Japan,Kyoto,201.3,350.49,142.86,63.41,16.0,81.87,276,45.0,100.0,5.59,2024-08-12,8370,Very Unhealthy
China,Beijing,136.35,197.58,67.21,20.59,5.84,40.51,120,39.64,35.61,3.33,2024-08-13,6583,Unhealthy for Sensitive Groups
China,Shenzhen,87.73,121.07,28.2,15.92,3.47,60.04,59,31.35,47.01,7.56,2024-08-14,2946,Moderate
Vietnam,Ho Chi Minh City,82.59,,48.79,16.93,1.76,121.06,76,37.66,97.27,8.13,2024-08-15,9796,Moderate
China,Beijing,23.5,38.27,18.36,9.28,1.75,72.12,10,31.82,48.76,5.03,2024-08-16,8798,Good
Japan,Kyoto,164.51,280.85,62.53,29.13,6.64,47.56,187,30.05,29.33,7.53,2024-08-17,3736,Unhealthy
Vietnam,Ho Chi Minh City,92.51,131.2,34.59,12.65,3.2,57.65,103,39.59,30.02,4.18,2024-08-18,4544,Unhealthy for Sensitive Groups
Germany,Munich,222.75,306.22,142.97,99.53,5.65,48.4,222,24.89,65.2,4.62,2024-08-19,2639,Very Unhealthy
Vietnam,Da Nang,51.82,70.96,20.87,10.24,1.74,86.86,34,29.16,66.25,11.04,2024-08-20,4757,Good
USA,Los Angeles,114.98,158.81,89.16,53.17,3.82,103.42,126,35.8,91.91,8.06,2024-08-21,1001,Unhealthy for Sensitive Groups
Germany,Hamburg,130.54,222.91,56.45,48.52,8.11,120.95,173,21.9,100.0,9.34,2024-08-22,6717,Unhealthy
Japan,Osaka,69.68,103.98,33.83,8.05,3.94,94.49,92,40.67,67.08,4.08,2024-08-23,3691,Moderate
Vietnam,Da Nang,139.92,211.9,99.2,50.07,9.91,26.17,178,25.31,73.48,5.8,2024-08-24,2597,Unhealthy
USA,New York,150.06,199.36,109.34,72.22,10.69,73.67,172,23.43,80.5,8.9,2024-08-25,5509,Unhealthy
China,Beijing,135.76,171.47,53.3,45.37,7.88,34.77,143,23.33,57.94,8.42,2024-08-26,3571,Unhealthy for Sensitive Groups
China,Shenzhen,151.64,217.08,117.0,20.17,3.4,45.34,152,30.39,57.05,5.58,2024-08-27,1740,Unhealthy
China,Beijing,90.74,144.41,35.33,41.48,5.39,126.71,125,8.0,31.26,4.9,2024-08-28,4425,Unhealthy for Sensitive Groups
China,Beijing,106.8,133.36,59.16,39.61,8.12,62.38,128,32.02,95.32,5.54,2024-08-29,5833,Unhealthy for Sensitive Groups
Germany,Berlin,70.73,127.2,37.63,28.63,4.87,38.68,85,30.03,98.7,5.38,2024-08-30,8364,Moderate
China,Shenzhen,134.16,204.93,103.39,64.79,7.32,40.4,184,31.01,73.22,5.22,2024-08-31,3203,Unhealthy
Vietnam,Hanoi,46.89,82.64,33.63,8.01,1.65,52.86,35,14.03,97.88,7.29,2024-09-01,4345,Good
Japan,Kyoto,154.86,269.53,50.53,23.41,6.7,65.99,190,28.14,52.35,4.06,2024-09-02,5908,Unhealthy
Germany,Berlin,78.89,107.64,39.15,37.89,5.86,105.11,106,32.2,56.06,2.84,2024-09-03,2036,Unhealthy for Sensitive Groups
China,Shanghai,54.7,89.71,32.99,23.34,2.4,20.27,46,34.42,78.34,5.66,2024-09-04,7194,Good
Vietnam,Hanoi,137.21,199.1,53.71,19.02,4.63,86.2,135,22.6,38.35,5.39,2024-09-05,7136,Unhealthy for Sensitive Groups
Vietnam,Da Nang,96.36,148.1,38.51,28.59,3.53,86.23,78,9.96,47.2,5.96,2024-09-06,3868,Moderate
Germany,Berlin,49.07,73.03,20.54,15.27,3.3,94.55,56,28.23,50.73,4.58,2024-09-07,2389,Moderate
China,Beijing,20.17,27.49,11.37,7.58,1.35,95.32,42,31.51,100.0,6.19,2024-09-08,2199,Good
China,Shanghai,121.28,168.62,63.45,35.9,4.49,81.31,133,26.1,41.4,5.45,2024-09-09,2776,Unhealthy for Sensitive Groups
Germany,Berlin,184.55,230.57,131.5,71.62,9.78,52.7,209,34.0,49.61,6.2,2024-09-10,3722,Very Unhealthy
Japan,Kyoto,151.87,257.75,95.36,17.49,5.66,70.98,165,19.59,38.59,7.22,2024-09-11,9523,Unhealthy
USA,Chicago,163.16,237.54,76.48,24.12,7.7,97.19,166,24.22,39.43,5.12,2024-09-12,9697,Unhealthy
USA,Chicago,137.23,213.07,76.42,53.62,8.81,92.56,160,27.34,58.86,8.55,2024-09-13,6407,Unhealthy
Germany,Berlin,121.75,211.3,45.51,17.8,9.74,65.7,148,32.32,82.83,8.13,2024-09-14,9730,Unhealthy for Sensitive Groups
USA,New York,129.11,185.77,76.4,18.0,3.81,78.28,119,28.09,52.14,4.93,2024-09-15,8357,Unhealthy for Sensitive Groups
Germany,Berlin,146.96,201.35,79.62,36.49,3.65,8.73,162,24.75,78.62,8.5,2024-09-16,8292,Unhealthy
Japan,Osaka,119.62,173.3,81.52,13.55,7.88,99.03,167,37.86,21.49,6.6,2024-09-17,5263,Unhealthy
USA,New York,124.97,208.92,66.35,34.44,4.39,65.24,141,34.74,71.36,8.37,2024-09-18,1328,Unhealthy for Sensitive Groups
China,Shanghai,96.41,138.95,49.94,31.19,2.21,84.54,64,21.51,68.49,6.12,2024-09-19,5842,Moderate
Germany,Hamburg,93.02,120.42,62.28,,5.04,93.53,94,24.6,79.83,7.17,2024-09-20,8616,Moderate
Vietnam,Da Nang,63.36,91.61,46.04,10.47,4.86,111.27,47,37.71,76.1,8.41,2024-09-21,2889,Good
China,Beijing,99.59,148.66,58.86,12.48,7.15,109.34,129,24.74,78.66,6.69,2024-09-22,4764,Unhealthy for Sensitive Groups
USA,New York,11.89,17.11,6.74,3.15,0.54,64.03,11,33.21,46.41,3.6,2024-09-23,8853,Good
Germany,Hamburg,57.97,86.37,35.11,16.42,2.27,81.29,47,31.92,72.8,7.68,2024-09-24,3215,Good
Vietnam,Da Nang,106.0,141.94,64.96,14.88,5.88,8.7,102,27.31,84.17,5.13,2024-09-25,3945,Unhealthy for Sensitive Groups
USA,New York,120.13,190.98,61.54,39.08,4.71,,128,26.92,48.48,6.69,2024-09-26,3071,Unhealthy for Sensitive Groups
China,Beijing,186.03,315.05,87.0,87.8,7.5,41.64,208,37.72,76.24,4.78,2024-09-27,9329,Very Unhealthy
USA,Chicago,181.16,224.26,64.6,18.49,6.69,73.88,176,26.37,72.67,3.43,2024-09-28,2215,Unhealthy
China,Shenzhen,116.07,153.94,42.38,48.36,5.65,67.63,121,10.38,78.98,5.83,2024-09-29,2369,Unhealthy for Sensitive Groups
Japan,Kyoto,99.69,140.85,58.46,,5.98,82.55,137,28.88,37.12,4.86,2024-09-30,9807,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,123.43,198.1,65.36,54.7,5.81,80.39,154,26.79,71.95,6.7,2024-10-01,5278,Unhealthy
Japan,Kyoto,156.94,218.3,103.0,77.98,4.81,58.15,146,18.53,59.17,6.79,2024-10-02,3231,Unhealthy for Sensitive Groups
China,Beijing,116.11,207.46,54.17,52.19,5.08,35.38,118,21.25,40.57,6.76,2024-10-03,8007,Unhealthy for Sensitive Groups
Germany,Berlin,241.14,333.22,151.13,39.99,14.26,74.8,282,26.57,49.95,8.08,2024-10-04,3289,Very Unhealthy
China,Shenzhen,125.87,217.76,69.6,38.63,7.96,104.03,155,30.08,84.09,8.87,2024-10-05,2464,Unhealthy
USA,New York,88.13,157.89,29.99,10.04,6.21,91.66,110,32.57,82.14,7.4,2024-10-06,8247,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,133.23,210.11,63.95,21.27,8.15,87.56,146,29.48,91.37,6.58,2024-10-07,9957,Unhealthy for Sensitive Groups
Vietnam,Da Nang,56.28,85.88,24.65,23.74,2.23,131.62,57,18.27,97.17,5.75,2024-10-08,6273,Moderate
Germany,Berlin,104.34,180.16,47.27,27.85,4.03,55.19,96,39.96,63.19,4.86,2024-10-09,5527,Moderate
Japan,Tokyo,61.49,82.08,46.8,12.16,1.45,94.56,60,21.42,81.09,,2024-10-10,1542,Moderate
Vietnam,Hanoi,116.55,163.43,64.45,56.68,5.18,51.16,127,21.32,69.26,6.31,2024-10-11,1396,Unhealthy for Sensitive Groups
Vietnam,Hanoi,52.76,76.79,23.67,26.26,2.61,72.38,36,18.33,59.32,7.59,2024-10-12,6283,Good
China,Shenzhen,12.32,16.98,4.93,1.4,0.97,83.24,10,29.04,66.55,8.04,2024-10-13,2328,Good
Vietnam,Da Nang,123.42,163.09,84.56,36.91,6.44,27.68,140,31.4,77.75,5.82,2024-10-14,4119,Unhealthy for Sensitive Groups
Germany,Berlin,232.77,342.64,118.67,54.99,16.27,51.16,276,45.0,79.54,4.69,2024-10-15,8192,Very Unhealthy
USA,Chicago,97.69,119.8,72.7,45.08,5.83,18.39,125,20.26,,4.18,2024-10-16,7087,Unhealthy for Sensitive Groups
Vietnam,Da Nang,160.16,231.64,95.06,75.51,6.48,75.38,192,34.32,81.08,7.45,2024-10-17,1423,Unhealthy
China,Shanghai,158.06,215.89,82.19,60.68,9.56,41.14,186,18.24,57.4,2.49,2024-10-18,6125,Unhealthy
Germany,Hamburg,78.65,127.71,43.15,19.61,5.82,40.81,85,27.61,100.0,8.52,2024-10-19,2886,Moderate
USA,Chicago,145.06,175.9,44.02,68.57,7.37_err,45.04,147,36.16,52.2,8.0,2024-10-20,5749,Unhealthy for Sensitive Groups
Japan,Osaka,105.57,136.91,52.25,43.8,3.59,117.73,109,20.11,81.59,4.29,2024-10-21,3609,Unhealthy for Sensitive Groups
Vietnam,Da Nang,230.51,354.52,116.0,57.14,8.42,47.94,252,33.83,78.77,1.25,2024-10-22,3423,Very Unhealthy
USA,Chicago,162.61,260.23,73.66,67.54,6.34,120.71,195,19.68,60.4,6.77,2024-10-23,9847,Unhealthy
Germany,Munich,148.52,241.02,77.39_err,73.65,5.98,59.27,173,30.22,55.49,7.08,2024-10-24,9046,Unhealthy
USA,New York,52.33,75.34,22.63,14.64,1.4,82.16,54,24.5,61.0,2.21,2024-10-25,3467,Moderate
China,Shanghai,64.94,87.42,22.82,26.06,3.77,127.09,71,18.58,76.46,7.93,2024-10-26,9215,Moderate
USA,New York,128.23,180.49,40.99,60.49,3.61,57.2,140,24.59,82.76,4.26,2024-10-27,6146,Unhealthy for Sensitive Groups
Germany,Munich,186.39,286.99,84.49,36.04,5.68,79.25,200,30.9,87.11,2.68,2024-10-28,1661,Unhealthy
USA,Los Angeles,219.59,272.98,105.48,43.0,12.91,42.53,223,15.44,81.64,6.48,2024-10-29,8656,Very Unhealthy
Vietnam,Hanoi,116.58,182.88,86.24,23.08,3.63,37.95,133,24.33,43.5,8.68,2024-10-30,1800,Unhealthy for Sensitive Groups
Vietnam,Da Nang,99.94,146.83,37.04,42.49,2.5,62.14,73,31.91,88.62,4.21,2024-10-31,5280,Moderate
China,Shanghai,69.64,120.77,37.71,28.14,3.51,83.91,63,15.31,15.19,8.71,2024-11-01,6658,Moderate
Japan,Tokyo,126.88,161.48,86.36,22.84,2.63,73.36,127,20.39,44.36,7.21,2024-11-02,6922,Unhealthy for Sensitive Groups
USA,Los Angeles,107.5,145.2,64.25,34.03,6.53,55.08,122,26.72,81.6,7.26,2024-11-03,9684,Unhealthy for Sensitive Groups
China,Shanghai,25.49,36.75,17.26,9.89,1.65,80.27,29,30.35,68.4,7.12,2024-11-04,7188,Good
USA,New York,214.54,382.02,157.72,88.17,13.12,94.17,274,33.66,23.38,5.77,2024-11-05,4863,Very Unhealthy
Germany,Berlin,136.4,236.7,52.79,27.04,9.74,56.08,181,41.58,98.0,3.11,2024-11-06,5414,Unhealthy
USA,New York,96.91,129.25,59.46,20.68,3.4,76.3,96,23.59,54.55,7.59,2024-11-07,6269,Moderate
Japan,Kyoto,76.44,97.43,58.62,23.81,3.67,62.01,76,28.14,84.85,7.59,2024-11-08,1802,Moderate
Japan,Osaka,5.0,10.0,3.94,2.43,0.33,56.05,10,36.32,64.96,9.68,2024-11-09,3789,Good
USA,Los Angeles,145.88,199.23,100.06,38.75,6.4,44.28,160,24.22,96.17,7.48,2024-11-10,1686,Unhealthy
USA,Chicago,116.75,206.29,82.43,57.14,8.36,41.84,146,20.54,53.96,4.72,2024-11-11,1645,Unhealthy for Sensitive Groups
Germany,Berlin,72.43,120.06,33.52,9.3,2.27,70.15,47,36.97,77.02,6.97,2024-11-12,7663,Good
China,Beijing,234.54,287.98,86.53,110.92,7.83,62.96,225,34.35,81.66,3.92,2024-11-13,7720,Very Unhealthy
USA,Chicago,139.9,199.87,76.63,59.41,7.01,31.35,165,27.98,35.73,4.89,2024-11-14,8537,Unhealthy
USA,Los Angeles,128.34,166.53,94.61,17.03,5.69,81.3,125,29.0,66.36,8.05,2024-11-15,1278,Unhealthy for Sensitive Groups
USA,Chicago,122.44,158.25,39.81,60.08,4.23,66.37,106,45.0,49.94,5.23,2024-11-16,9615,Unhealthy for Sensitive Groups
China,Beijing,185.19,315.8,96.06,84.43,11.28,104.45,249,20.04,68.23,9.74,2024-11-17,2057,Very Unhealthy
Vietnam,Ho Chi Minh City,160.26,243.28,95.58,65.54,6.58,93.78,168,27.41,74.78,6.24,2024-11-18,1769,Unhealthy
Vietnam,Ho Chi Minh City,135.43,163.28,41.43,52.78,9.58,94.17,163,26.39,31.82,5.91,2024-11-19,5142,Unhealthy
USA,New York,12.06,15.18,6.38,4.92_err,0.76,68.32,10,42.51,64.44,8.58,2024-11-20,9671,Good
Vietnam,Ho Chi Minh City,101.44,134.26,34.95,26.09,2.44,86.99,87,34.72,64.88,4.16,2024-11-21,5237,Moderate
China,Shenzhen,106.33,152.62,57.72,42.32,7.22,84.69,119,19.48,42.33,8.7,2024-11-22,8760,Unhealthy for Sensitive Groups
Germany,Berlin,157.68,208.52,103.29,66.16,11.23,52.65,210,11.48,67.48,4.56,2024-11-23,9448,Very Unhealthy
China,Shanghai,131.76,190.62,77.13,61.58,3.71,63.82,149,43.42,100.0,5.22,2024-11-24,4075,Unhealthy for Sensitive Groups
USA,Chicago,144.27,187.59,77.23,39.59,4.59,7.87,135,25.99,89.32,4.5,2024-11-25,2051,Unhealthy for Sensitive Groups
Germany,Munich,188.37,320.33,84.75,62.99,14.58,65.41,280,35.39,40.05,4.84,2024-11-26,4968,Very Unhealthy
China,Shenzhen,5.0,10.0,2.0,2.09,0.3,53.18,10,24.72,46.54,3.1,2024-11-27,2073,Good
China,Shenzhen,226.36,279.27,153.71,107.72,8.17,55.31,243,24.62,93.46,8.42,2024-11-28,7554,Very Unhealthy
USA,Chicago,168.03,212.23,133.31,39.45,5.62,52.87,170,30.24,58.51_err,7.14,2024-11-29,5835,Unhealthy
China,Shenzhen,53.03,90.26,23.37,11.47,1.15,101.02,33,21.22,47.38,4.14,2024-11-30,6038,Good
Germany,Munich,49.61,78.48,18.19,23.43,1.07,79.52,65,28.81,82.6,3.96,2024-12-01,3598,Moderate
Vietnam,Hanoi,74.71,133.83,34.97,10.46,4.12,5.0,85,40.0,71.02,5.83,2024-12-02,7877,Moderate
China,Shanghai,95.13,158.89,36.35,28.57,2.34,112.11,105,18.1,69.57,6.13,2024-12-03,9656,Unhealthy for Sensitive Groups
Germany,Berlin,143.41,214.97,91.55,17.02,8.96,70.73,183,29.62,59.28,5.26,2024-12-04,2705,Unhealthy
Japan,Osaka,117.58,181.42,59.44,34.17,8.76,96.35,153,27.38,77.81,3.95,2024-12-05,2346,Unhealthy
Germany,Berlin,127.76,168.84,75.16_err,47.8,7.54,18.9,113,40.08,58.55,5.33,2024-12-06,7392,Unhealthy for Sensitive Groups
Japan,Kyoto,154.01,225.54,62.92,34.39,5.66,32.28,157,28.38,82.63,7.08,2024-12-07,7387,Unhealthy
China,Shanghai,177.35,230.69,77.41,31.51,10.5,73.19,187,30.79,56.43,4.32,2024-12-08,7122,Unhealthy
Japan,Tokyo,168.27,295.23,126.83,23.64_err,6.01,48.56,182,36.47,95.77,7.82,2024-12-09,4057,Unhealthy
Germany,Berlin,137.11,187.0,77.28,34.96,10.8,47.26,153,31.53,64.75,7.67,2024-12-10,7046,Unhealthy
Japan,Kyoto,157.82,255.07,101.19,57.49,12.48,81.81,232,20.38,75.34,3.67,2024-12-11,4063,Very Unhealthy
Japan,Tokyo,77.34,,47.25,34.82,4.71,60.5,116,28.1,69.88,2.47,2024-12-12,1381,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,105.44,156.55,58.95,49.96,2.68,59.24,93,28.76,20.2,6.68,2024-12-13,7181,Moderate
